idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
conf/vldb/HinneburgAK00,1ambq2RMGMoJ,1341,53970,1341_53970
conf/sigmod/AgrawalASY97,3nxl8d4c0t4J,1342,17756,1342_17756
conf/vldb/SakuraiYUK00,K2xCMgImpVkJ,1343,10846,1343_10846
conf/sigmod/LlirbatFS97,hJiwQ2CQRBkJ,1344,61969,1344_61969
conf/sigmod/Chakravarthy97,5Ng-bLUNAsQJ,1350,56939,1350_56939
conf/sigmod/SeshadriP97,f9POLlECN2gJ,1352,25875,1352_25875
conf/sigmod/Blakeley96,xZxFCI120eUJ,1353,31624,1353_31624
conf/sigmod/Blakeley96,jQ6eIao6R0EJ,1353,33266,1353_33266
conf/vldb/PfoserJT00,0IeLWfNYZEYJ,1354,11988,1354_11988
conf/vldb/PfoserJT00,AF1QzN1nk8UJ,1354,16807,1354_16807
conf/vldb/KoudasIM00,VSR4PwHmGWsJ,1356,47914,1356_47914
conf/sigmod/SimmenSM96,XVP8s4K0Bg4J,1359,31509,1359_31509
conf/vldb/JohnsonA00,EPVkQkFM2osJ,1362,26377,1362_26377
conf/vldb/DiaoLCT00,lzbvXZxLKJIJ,1363,1875,1363_1875
conf/vldb/Sarawagi00,z5DmAoBjsjAJ,1365,3912,1365_3912
conf/vldb/CeriCW00,bDuu6x2n1tgJ,1373,22487,1373_22487
conf/vldb/MendelzonV00,AQLsLBctUI4J,1375,43263,1375_43263
conf/vldb/ChoG00,9MI4jOOqkn4J,1377,50149,1377_50149
conf/sigmod/Chaudhuri97,9GsZHpVf2_cJ,1378,43902,1378_43902
conf/vldb/BalminPP00,FoAVdcYe0tsJ,1379,30868,1379_30868
conf/vldb/WangZ00,eDa9jQWsTMoJ,1382,44146,1382_44146
conf/vldb/GantiLR00,V7byawkFcZMJ,1384,53120,1384_53120
conf/vldb/OlstonW00,R_hYW6eIUuYJ,1385,21535,1385_21535
conf/sigmod/AtzeniT97,i2LI1TWifbYJ,1386,57338,1386_57338
conf/vldb/GrumbachRS00,iQ3Zi3crc9wJ,1388,25470,1388_25470
conf/vldb/ChakrabartiM00,7P1LlDStRGYJ,1392,40174,1392_40174
conf/vldb/WangHH00,qbxHq9qXVrUJ,1395,28699,1395_28699
conf/vldb/ChaudhuriW00,OuM0E0BhEXIJ,1397,705,1397_705
conf/vldb/ChristopheBPV00,8DRB_dYz2CgJ,1400,9720,1400_9720
conf/vldb/Taylor00,Af_4cNCu3MwJ,1401,11310,1401_11310
conf/sigmod/GuptaHR97,pGix0qZ6Uz4J,1402,41751,1402_41751
conf/vldb/SchaeferBBJ00,url:http://portal.acm.org/citation.cfm%3Fid%3D645926.671845,1406,6239,1406_6239
conf/sigmod/GeorgeH97,Ah9B3bWU0jEJ,1408,37771,1408_37771
conf/vldb/DeutschPT99,0aJOXauNqYIJ,1412,32462,1412_32462
conf/vldb/JaedickeM99,zh6yaOX2xiQJ,1413,42791,1413_42791
conf/sigmod/HillyerS96,V-pwJ8K5ZTEJ,1414,34784,1414_34784
conf/sigmod/MogiK96,G-ggEZEKjT8J,1415,52631,1415_52631
conf/vldb/LeeL99,szHsyFiOuwAJ,1416,36444,1416_36444
conf/sigmod/ZouS96,DYFIQvOg7rgJ,1417,24545,1417_24545
conf/vldb/GionisIM99,A8rGBQif7MIJ,1418,57168,1418_57168
conf/vldb/KeimH99,28GZ8M1ZPVYJ,1419,46314,1419_46314
conf/sigmod/ZhangRL96,hk9P76dJfcAJ,1420,37933,1420_37933
conf/sigmod/AchyutuniON96,eRSkDzxP1JcJ,1423,13298,1423_13298
conf/sigmod/VanceM96,CMMaMlYwgPkJ,1426,36364,1426_36364
conf/vldb/Johnson99,B3PwhNu8Y6IJ,1427,11953,1427_11953
conf/vldb/McHughW99,bXRF6rASxhgJ,1431,60361,1431_60361
conf/sigmod/GoelI96,hD6w1eBfjWcJ,1432,23246,1432_23246
conf/vldb/DonjerkovicR99,Eq1w4LPv_igJ,1433,60504,1433_60504
conf/vldb/JagadishKNS99,W8O7pgTYGTYJ,1435,64193,1435_64193
conf/vldb/NaumannLF99,MEQuU1E4vdoJ,1437,20723,1437_20723
conf/sigmod/FukudaMMT96,lmXiI4fB9vgJ,1438,1785,1438_1785
conf/sigmod/FukudaMMT96,Bcuo4_yr2p0J,1438,55452,1438_55452
conf/sigmod/SrikantA96,KVEv4thH4CgJ,1439,32575,1439_32575
conf/vldb/JosifovskiR99,rR9r4Kuzq-4J,1440,5088,1440_5088
conf/vldb/BrodieC99,80T8-ddj8OsJ,1441,16366,1441_16366
conf/vldb/Hamilton99,_zPTedzhFhQJ,1443,49974,1443_49974
conf/sigmod/Han96,DlQd7WIkVF0J,1444,43258,1444_43258
conf/sigmod/LeflerSW96,4b12cZc8QK4J,1445,12484,1445_12484
conf/vldb/Pound99,zWp_JdEQ8MgJ,1446,44542,1446_44542
conf/vldb/GarofalakisRS99,q87jrCR_GqQJ,1448,12347,1448_12347
conf/vldb/GarofalakisRS99,Xm3ygCvkmN8J,1448,49793,1448_49793
conf/sigmod/HullZ96,H1E3GuQcoUAJ,1449,35379,1449_35379
conf/vldb/Blum99,EYfIweE8pHEJ,1450,48117,1450_48117
conf/sigmod/ChawatheRGW96,ilCT5UFnHxgJ,1451,26211,1451_26211
conf/vldb/Campbell99,m1eeQnYWL0oJ,1452,41083,1452_41083
conf/vldb/Graefe99,3m-KKBVF8KkJ,1453,57952,1453_57952
conf/sigmod/BunemanDHS96,rNVPCLfguuMJ,1454,16987,1454_16987
conf/vldb/DarmontS99,Ebi8v9FZXcgJ,1455,63379,1455_63379
conf/sigmod/NguyenS96,Cd4NNuZnIn8J,1456,55347,1456_55347
conf/sigmod/BrownCL96,H4A7nUWyXtQJ,1457,54153,1457_54153
conf/vldb/SahuguetA99,pK5bydjeZFIJ,1458,5368,1458_5368
conf/vldb/AcharyaGP99,-7tsGpHin24J,1459,45718,1459_45718
conf/sigmod/ChristophidesCM96,q3Y-Mlx2sUsJ,1460,18415,1460_18415
conf/vldb/Mohan99,4N472VSotmMJ,1461,18981,1461_18981
conf/vldb/TanGO99,CcTZvs8xd2sJ,1463,31650,1463_31650
conf/vldb/KoudasMJ99,dRemTC899xcJ,1467,11515,1467_11515
conf/sigmod/Agarwal96,ALk7huiKjWAJ,1468,34735,1468_34735
conf/vldb/IoannidisP99,umrivnVIoj0J,1469,50109,1469_50109
conf/vldb/IoannidisP99,BlALg9KQCLAJ,1469,61586,1469_61586
conf/sigmod/GangulyGMS96,05ZgvGyhSC0J,1470,6450,1470_6450
conf/vldb/JagadishMN99,RPWDtUmq6_QJ,1471,6608,1471_6608
conf/sigmod/KrishnanVI96,8tFA4ENYqKQJ,1472,61368,1472_61368
conf/sigmod/ShatdalN95,nbU59lK7JJYJ,1473,49229,1473_49229
conf/vldb/PedersenJD99,sAUncbolYJ8J,1474,58255,1474_58255
conf/sigmod/Freeston95,Fr8CPbK-IFIJ,1476,7206,1476_7206
conf/vldb/KumarRRT99,fJn_2E8aihYJ,1477,28948,1477_28948
conf/sigmod/AdyaGLM95,bfcbZlt6vngJ,1478,15075,1478_15075
conf/sigmod/AdyaGLM95,7YMi5qKSe2EJ,1478,61557,1478_61557
conf/vldb/CeriFP99,8OrOAQnaveIJ,1479,63010,1479_63010
conf/vldb/DattaRT99,gckQTLQjsj8J,1482,46088,1482_46088
conf/vldb/ZurekS99,mEdoUlcnDsgJ,1483,50640,1483_50640
conf/sigmod/FukudaMMT96a,WOCgxlV_LgoJ,1485,61250,1485_61250
conf/vldb/Kornacker99,aOmma8tnFKIJ,1486,32382,1486_32382
conf/vldb/ChanI99,QV20-69j6YYJ,1488,1841,1488_1841
conf/vldb/ChaudhuriG99,l-Sn0enuHxkJ,1492,52148,1492_52148
conf/sigmod/PiatkoYLS96,3NMPG1vUNgwJ,1495,19955,1495_19955
conf/vldb/WangZL99,9PJWqPPVlQwJ,1496,23460,1496_23460
conf/vldb/RothOH99,c-Kalb26vykJ,1500,38607,1500_38607
conf/vldb/KnorrN99,7lkCBMe603kJ,1506,57874,1506_57874
conf/vldb/JermaineDO99,eawaEzvWj4gJ,1507,35552,1507_35552
conf/sigmod/CherniackZ96,ZsHfcZJwFQQJ,1509,30912,1509_30912
conf/vldb/TamuraK99,rAHGAfoqookJ,1510,57988,1510_57988
conf/vldb/BamfordAP99,2y9m1qzVu4EJ,1511,33145,1511_33145
conf/sigmod/HellersteinN96,_hDCldPyum0J,1512,10615,1512_10615
conf/sigmod/HellersteinN96,5vvOcgfpjUgJ,1512,30741,1512_30741
conf/sigmod/CookKWZ96,5MTgNlhnyTgJ,1513,38231,1513_38231
conf/vldb/BernsteinPS99,JcHiZlbsts0J,1514,3986,1514_3986
conf/vldb/GohOST99,hK5EOo-Z7JMJ,1516,11825,1516_11825
conf/sigmod/Tajima96,IZSzLlgi8tUJ,1518,2697,1518_2697
conf/sigmod/GarofalakisI96,MfPbk62EdyQJ,1520,49521,1520_49521
conf/vldb/RaoR99,tv4rTR2Z-I8J,1522,53416,1522_53416
conf/vldb/Chawathe99,1-mxxSvIMB8J,1523,5017,1523_5017
conf/sigmod/BlottRS96,8J0wmqs6RfIJ,1524,16826,1524_16826
conf/sigmod/PoosalaIHS96,bvyqSciFIjcJ,1525,26322,1525_26322
conf/sigmod/PoosalaIHS96,Zp7wEnhqAykJ,1525,39910,1525_39910
conf/sigmod/DohertyHR96,v3IA8Go4UjIJ,1528,27851,1528_27851
conf/sigmod/LoR96,em5eiGpRZFkJ,1529,27485,1529_27485
conf/sigmod/HarinarayanRU96,QHUtoLECZzgJ,1533,35094,1533_35094
conf/vldb/PitouraC99,6VU-VxcDsFsJ,1534,10012,1534_10012
conf/vldb/PacittMS99,jJyGKE2N34gJ,1535,20465,1535_20465
conf/sigmod/AcharyaAFZ95,rO4-yA3tlfoJ,1540,10624,1540_10624
conf/vldb/VenkataramanZ98,KrAyBSajhZEJ,1541,24871,1541_24871
conf/vldb/BaulierBKS98,dNK16sHm9eUJ,1543,8359,1543_8359
conf/sigmod/DavisonG95,96SrVGnDmMoJ,1545,13460,1545_13460
conf/vldb/BamfordBKM98,rfuptELfgLkJ,1546,63802,1546_63802
conf/vldb/JoshiBLL98,RufEbUPZNbYJ,1547,52349,1547_52349
conf/sigmod/AdelbergGK95,NbLabaGWoh4J,1548,40085,1548_40085
conf/sigmod/IoannidisP95,bv21uJEzUwAJ,1549,42526,1549_42526
conf/vldb/Vieille98,nlyEH7GkrjoJ,1550,13240,1550_13240
conf/vldb/DarEGP98,D6gxih90YU4J,1551,18217,1551_18217
conf/sigmod/HouZ95,AeRUCf7iBqYJ,1552,38484,1552_38484
conf/sigmod/BrinDG95,7mNCkZ7D-R8J,1554,24319,1554_24319
conf/vldb/JohnsonM98,eFynrwKK_T0J,1555,54756,1555_54756
conf/sigmod/AbiteboulCM95,cu9DXtjeF24J,1556,35146,1556_35146
conf/vldb/Shaw98,2CygtSE5o1UJ,1562,59623,1562_59623
conf/vldb/Shaw98,sZZVwXivu-kJ,1562,63843,1562_63843
conf/vldb/RiedelGF98,f2N_DxLirWIJ,1563,5306,1563_5306
conf/sigmod/Ivinskis95,9FaaDi_zGnEJ,1564,58155,1564_58155
conf/vldb/Mihalisin98,FuzSLPzjrokJ,1566,22712,1566_22712
conf/sigmod/Kleissner95,DB8lVC2D9fcJ,1569,5682,1569_5682
conf/vldb/WeberSB98,6D0Qt6Sjp8cJ,1572,26897,1572_26897
conf/vldb/WeberSB98,ZLYsIub53eoJ,1572,45901,1572_45901
conf/vldb/WeberSB98,K4rzmIbgF_sJ,1572,53765,1572_53765
conf/sigmod/Squire95,ery6k1e8h_sJ,1573,27831,1573_27831
conf/vldb/CareyK98,MCuFKbwcWIIJ,1574,9394,1574_9394
conf/sigmod/Olson95,nJycrIdh5E4J,1575,10765,1575_10765
conf/vldb/LinR98,9qhYcGzQxC4J,1576,22968,1576_22968
conf/sigmod/MoleskyR95,u03oQbB0y-oJ,1577,21461,1577_21461
conf/vldb/MiloZ98,Nd7-CTB1lRgJ,1583,50694,1583_50694
conf/sigmod/RoussopoulosKV95,efwTNo1wRnMJ,1585,35792,1585_35792
conf/vldb/BliujuteJSS98,oBpe7jg0YHYJ,1587,38984,1587_38984
conf/sigmod/FegarasM95,LSWVPfB8TC4J,1589,50777,1589_50777
conf/vldb/EsterKSWX98,MC7KlhmEQt8J,1592,30438,1592_30438
conf/vldb/CherniackZ98,So_H9Oer6lsJ,1593,29801,1593_29801
conf/sigmod/RamaswamyK95,xnNIRajBihoJ,1594,57722,1594_57722
conf/vldb/NipplM98,C5jVmNqIE4IJ,1596,23474,1596_23474
conf/vldb/IshikawaSF98,D1HCBThHOkcJ,1599,63490,1599_63490
conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ,1601,26795,1601_26795
conf/vldb/DeRose99,_7DyRIjTceAJ,1602,33607,1602_33607
conf/vldb/RamanRH99,6uP3E_WEkCAJ,1603,27691,1603_27691
conf/vldb/Dayal99,url:http://portal.acm.org/citation.cfm%3Fid%3D645925.671502,1607,7276,1607_7276
conf/sigmod/SistlaW95,KO3FcQ57_rkJ,1608,16492,1608_16492
conf/vldb/HoskingC99,8Pt19BiLeHEJ,1609,31332,1609_31332
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J,1612,59690,1612_59690
conf/sigmod/FreedmanD95,dt4Mxy8b2hwJ,1613,49271,1613_49271
conf/vldb/FlorescuLSY99,aUElZKC-txIJ,1615,9637,1615_9637
conf/vldb/FlorescuLSY99,28BvOA9bYjAJ,1615,23636,1615_23636
conf/sigmod/ChaudhuriDY95,aaQEdfkjWN8J,1617,13857,1617_13857
conf/vldb/MengLYWCR98,EcpPzbn2EaIJ,1618,5636,1618_5636
conf/vldb/Tygar98,kKwsIC5HmsUJ,1620,44853,1620_44853
conf/vldb/HelmerWM98,5ipPVLRhDqoJ,1621,45628,1621_45628
conf/vldb/GraefeBC98,v-kvo2hnsgkJ,1624,38052,1624_38052
conf/sigmod/BunemanM95,V9DIFmU3vi8J,1625,46610,1625_46610
conf/sigmod/Moore95,uh57sQuxYuIJ,1628,5467,1628_5467
conf/vldb/OoiGT98,LJdSx1Di81MJ,1636,7190,1636_7190
conf/sigmod/Shyy95,OjZoGJLFGqIJ,1638,46454,1638_46454
conf/vldb/KnorrN98,gQVLY8V1hekJ,1640,30348,1640_30348
conf/vldb/Ganguly98,a8cB2S6Td-sJ,1642,2567,1642_2567
conf/vldb/ShivakumarGC98,GHz2PmQwW2UJ,1643,30159,1643_30159
conf/vldb/Greco98,CCr8CUlHeNsJ,1645,50896,1645_50896
conf/sigmod/Atkinson95,url:http://portal.acm.org/citation.cfm%3Fid%3D223874,1647,29129,1647_29129
conf/vldb/Amer-YahiaCD98,9nmG2KCklEcJ,1649,35285,1649_35285
conf/vldb/PapadiasMD98,7vbPCi-dbawJ,1652,43288,1652_43288
conf/sigmod/Deutsch95,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223880,1654,11055,1654_11055
conf/vldb/Garcia-MolinaLY98,lWVWAhlsyYYJ,1662,3407,1662_3407
conf/vldb/ZhangL98,ZjHAEBJYahAJ,1664,28658,1664_28658
conf/vldb/ChaudhuriN97,hAqEljGAcFsJ,1665,26070,1665_26070
conf/vldb/TheodoratosS97,CVUC4Rc5JU8J,1669,11152,1669_11152
conf/sigmod/ShklarSKT95,4IaWCBK6dMQJ,1670,1595,1670_1595
conf/sigmod/BuchmannDZH95,MoNBLfTlYg0J,1674,33660,1674_33660
conf/vldb/RothS97,tRoiaChnyqEJ,1675,50090,1675_50090
conf/vldb/RothS97,4zhibciR4QoJ,1675,53047,1675_53047
conf/sigmod/ColletC95,vP27NkXI4MEJ,1677,17020,1677_17020
conf/vldb/VassalosP97,kG-k9420fGMJ,1678,17227,1678_17227
conf/vldb/VassalosP97,jmYHA7e95XAJ,1678,28723,1678_28723
conf/vldb/SkubiszewskiV97,MJAw_2C6ErAJ,1682,40899,1682_40899
conf/vldb/AlsabtiRS97,nqOZsUydoQkJ,1684,17350,1684_17350
conf/vldb/EicklerKK97,PCFJuVxYxtwJ,1685,23797,1685_23797
conf/vldb/StathatosRB97,JH2hiRXPJcEJ,1687,15822,1687_15822
conf/vldb/HelmerM97,xsh0C_nCllsJ,1691,58162,1691_58162
conf/sigmod/LiC95,yJPi5nBJmVYJ,1692,20927,1692_20927
conf/vldb/ZhangL97,QGopit06CLEJ,1693,49620,1693_49620
conf/sigmod/KeimK95,CWmL7TxRQ44J,1696,37794,1696_37794
conf/sigmod/GibbsBT94,iS9rQqelSjMJ,1697,12108,1697_12108
conf/sigmod/MohanN94,_2hj6snS3foJ,1702,33297,1702_33297
conf/sigmod/ZhangNBB94,bymQ_6SSse4J,1703,37535,1703_37535
conf/vldb/GoldmanW97,3zf3WSt0B6UJ,1704,56416,1704_56416
conf/vldb/BaumannFRW97,7BgXVuviUvoJ,1706,44713,1706_44713
conf/vldb/WhiteheadSM97,CiYPfP3-5_kJ,1708,53906,1708_53906
conf/vldb/ChangG97,2SYiXa0vGN4J,1709,54007,1709_54007
conf/sigmod/HuangSW94,5Chw6HN64vEJ,1711,46140,1711_46140
conf/vldb/SeidlK97,LZGFMX7pdCkJ,1712,19181,1712_19181
conf/sigmod/CareyFZ94,EN1nFWJxnoIJ,1713,45269,1713_45269
conf/vldb/MalonM97,ogRpbFNQTSkJ,1714,22477,1714_22477
conf/vldb/KumarKA97,EhTWppk6No8J,1716,19034,1716_19034
conf/vldb/AlonsoHST97,iRJV85kKVgwJ,1719,9026,1719_9026
conf/sigmod/ChristophidesACS94,dGbuUkhWNhMJ,1720,29244,1720_29244
conf/sigmod/NybergBCGL94,kd-0q-M1O2gJ,1721,24169,1721_24169
conf/sigmod/VingralekBW94,rM8Ecg1WL4kJ,1723,12325,1723_12325
conf/vldb/SellisRF97,moT0ba0vRKcJ,1724,22169,1724_22169
conf/sigmod/ChenR94,4Hhh-d__bksJ,1725,56123,1725_56123
conf/vldb/WildfogelY97,uqYakLN84x0J,1726,57577,1726_57577
conf/vldb/Jacobs97,U-98tPsJi6EJ,1727,11828,1727_11828
conf/sigmod/BrinkhoffKSS94a,yp82ArYEGxIJ,1730,35611,1730_35611
conf/sigmod/BilirisP94,KYhmilHkq_IJ,1731,56704,1731_56704
conf/vldb/RamaswamyMS98,WTYQ40Rn_tUJ,1732,2444,1732_2444
conf/vldb/SheikholeslamiCZ98,btydMRJMBqoJ,1733,15269,1733_15269
conf/sigmod/Jagadish94,eH69_dCm18wJ,1734,58460,1734_58460
conf/sigmod/Mohan94,Ft1YZIFfu0cJ,1735,7996,1735_7996
conf/sigmod/Mohan94,enYJ_2U2NdUJ,1735,14115,1735_14115
conf/vldb/Moerkotte98,HcCevkoobDsJ,1738,53190,1738_53190
conf/sigmod/DarR94,TtV6gGLQ9NMJ,1740,36637,1740_36637
conf/sigmod/Vaskevitch94,cr7xWKidCnYJ,1742,46791,1742_46791
conf/sigmod/Martin94,ogow-Rtc3fEJ,1743,21044,1743_21044
conf/vldb/ShuklaDN98,1eCp1f8DhasJ,1744,59480,1744_59480
conf/sigmod/GravanoGT94,H6fWl-cSuY4J,1745,31684,1745_31684
conf/vldb/KornLKF98,ewsBMN0qVa4J,1746,16617,1746_16617
conf/sigmod/MumickP94,hUQBQ_9ohcgJ,1747,41384,1747_41384
conf/vldb/ChakrabartiSD98,wnke8ff8hYUJ,1749,33150,1749_33150
conf/sigmod/ColeG94,z_W8jZ203sUJ,1750,242,1750_242
conf/vldb/LakshmiZ98,QmXB6EKu-pYJ,1754,4120,1754_4120
conf/sigmod/Ballinger94,xGGBIZmLvmgJ,1755,50812,1755_50812
conf/vldb/Slutz98,1blbGQk5ZpUJ,1756,52331,1756_52331
conf/sigmod/BersonGMJ94,bw_c9Mk0_7IJ,1758,29208,1758_29208
conf/sigmod/Ahn94,5s6b10Hik30J,1759,53232,1759_53232
conf/vldb/Sterling98,LlP2Fn3bzUMJ,1761,12717,1761_12717
conf/sigmod/TomasicGS94,kRHYZELNeoIJ,1766,34408,1766_34408
conf/vldb/ArunJ98,1dqeMksCm74J,1767,4308,1767_4308
conf/sigmod/HsiaoCY94,LEi_Rzm1iH0J,1769,24024,1769_24024
conf/sigmod/PangCL94,beMsu5ebf30J,1775,37383,1775_37383
conf/vldb/Orenstein98,VfWJDzGt9JYJ,1777,37601,1777_37601
conf/vldb/RoussopoulosK98,Mg0A5yz-_wYJ,1779,45161,1779_45161
conf/sigmod/McIverK94,LMV_K5t2am0J,1781,40530,1781_40530
conf/sigmod/SeshadriLR94,60I0j0qUHVYJ,1783,55792,1783_55792
conf/vldb/Mina98,ButmJWjGXusJ,1784,257,1784_257
conf/vldb/Pogue98,bYLjqg3pPNgJ,1788,10913,1788_10913
conf/vldb/MaratheS97,vBUROMKYmQYJ,1789,55613,1789_55613
conf/sigmod/CookWZ94,BYAEfUWtxgUJ,1792,27376,1792_27376
conf/sigmod/CookWZ94,LiIWlw3oNgUJ,1792,47843,1792_47843
conf/vldb/GardarinGT96,4NKqwzC5A_wJ,1793,59807,1793_59807
conf/sigmod/Englert94,KOpz_NXJ3WUJ,1794,38348,1794_38348
conf/vldb/BouganimFV96,TiffIV1Y6AMJ,1795,55717,1795_55717
conf/sigmod/Fernandez94,PmrthJYk66cJ,1796,47118,1796_47118
conf/vldb/AcharyaFZ96,ccEW59Ac84MJ,1797,20333,1797_20333
conf/sigmod/Ubell94,lPxeU6-K_9EJ,1798,25627,1798_25627
conf/vldb/GardarinST96,OHR5iQWPuyYJ,1800,45905,1800_45905
conf/vldb/SrivastavaDJL96,01ZVDudF4WAJ,1801,28537,1801_28537
conf/vldb/DiwanRSS96,HjDa9on7LzoJ,1803,17078,1803_17078
conf/sigmod/BryanMCLG94,nbU-wr3ivUIJ,1804,22030,1804_22030
conf/sigmod/Melling94,j4O-xhs1QAgJ,1805,36285,1805_36285
conf/vldb/Ogawa96,my4BalOLmAsJ,1812,5520,1812_5520
conf/sigmod/SagonasSW94,nDGblldnEGAJ,1813,52012,1813_52012
conf/vldb/LabioG96,B3unqvqyJrMJ,1818,53888,1818_53888
conf/vldb/McKennaBHT96,0tZaTV3W05wJ,1819,55678,1819_55678
conf/sigmod/Kim94,GzJII5F7OzAJ,1820,53272,1820_53272
conf/vldb/SevcikK96,GiHrMj3vbSAJ,1821,43512,1821_43512
conf/sigmod/LaursenOP94,fTbCV3Lh8W0J,1822,24277,1822_24277
conf/sigmod/Kulkarni94,eN_4FTimCKYJ,1823,17013,1823_17013
conf/vldb/FaloutsosG96,vwcVawlOJn0J,1824,20899,1824_20899
conf/vldb/SeshadriLR96,K62EwWeSRKUJ,1825,30825,1825_30825
conf/vldb/StaudtJ96,6moFnThDHW0J,1829,25283,1829_25283
conf/vldb/ScheuermannSV96,kxebBNLKWl4J,1831,27039,1831_27039
conf/sigmod/HanFHCC94,6M-fnuhWEOIJ,1832,4143,1832_4143
journals/sigmod/BonnetBDL03,aovCRhocZUcJ,1835,1185,1835_1185
conf/vldb/CareyD96,5xe-dQqXfI8J,1836,18715,1836_18715
journals/sigmod/Snodgrass03c,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1837,45364,1837_45364
conf/vldb/Hess96,Gia7489k5t4J,1839,14141,1839_14141
journals/sigmod/Date03,y4ZZN4xhKnUJ,1840,54431,1840_54431
conf/vldb/Mohan96,wYwNJy4GsEYJ,1843,7541,1843_7541
conf/sigmod/GrossmanQ94,yjqdBeNw5WoJ,1844,4572,1844_4572
conf/vldb/Moni96,gbjXwFztQTsJ,1845,62845,1845_62845
conf/sigmod/MissikoffT94,nxNSfctbGWAJ,1847,10366,1847_10366
conf/vldb/Sheth96,xoD5vxZQJ8AJ,1848,60167,1848_60167
conf/vldb/Klots96,dTORuW_9YRoJ,1849,52884,1849_52884
conf/sigmod/CatarciS94,ga4l4QhCXU4J,1850,19438,1850_19438
conf/vldb/Padmanabhan96,1IjlMvLBFC0J,1851,43048,1851_43048
conf/vldb/LeeL96,tuVp_18tFv8J,1854,17505,1854_17505
conf/vldb/PoosalaI96,NTlGMs3lqNEJ,1855,59185,1855_59185
journals/sigmod/TanK03,qIzj09N-Qr8J,1857,4234,1857_4234
conf/vldb/AtzeniMM97,sARbiNQPPWQJ,1858,19470,1858_19470
journals/sigmod/GerlaX03,KKiefntReoUJ,1859,63750,1859_63750
conf/vldb/ChristodoulakisTZ97,lojHMj5xWEwJ,1864,5238,1864_5238
conf/vldb/BaralisPT97,Cp7_R7yjRjQJ,1866,19783,1866_19783
conf/vldb/BaralisPT97,UUiSb7q5PHgJ,1866,52302,1866_52302
conf/vldb/ShaferA97,oVWSNBlWR84J,1868,27832,1868_27832
conf/vldb/ShaferA97,O4UcgdEM7vYJ,1868,32419,1868_32419
conf/vldb/WangYM97,hcYKj7CHbWYJ,1869,37131,1869_37131
conf/vldb/WangYM97,OnLLKkgfyLUJ,1869,46859,1869_46859
conf/vldb/GravanoG97,CduLyvAaxVsJ,1872,13996,1872_13996
conf/vldb/SeshadriLR97,kIzNmOrszKoJ,1874,2475,1874_2475
journals/sigmod/Kumar03,VuNnpxJwvQkJ,1879,46608,1879_46608
journals/sigmod/HellersteinHM03,6ussAgzdL6oJ,1882,11315,1882_11315
journals/sigmod/Mani03,FgLCpqaf8C8J,1883,8091,1883_8091
conf/vldb/Huyn97,9OYLimeDdj0J,1884,50457,1884_50457
conf/vldb/FaloutsosJS97,u_9qWSpjaO4J,1885,48034,1885_48034
journals/sigmod/ChengP03,6fAPR3UvX28J,1886,20275,1886_20275
conf/vldb/Jamil97,tLpAE7ZSkLsJ,1887,63246,1887_63246
journals/sigmod/DemersGRTY03,QObLZuX-xBMJ,1888,32066,1888_32066
conf/vldb/KietzRS97,L4k3lAWc-JgJ,1890,1009,1890_1009
journals/sigmod/NejdlSS03,lZGtV8TM9yoJ,1892,46246,1892_46246
conf/vldb/PoosalaI97,negC_a7QQnMJ,1897,52332,1897_52332
journals/sigmod/Snodgrass03b,PmIVKWJ5_V4J,1898,41765,1898_41765
conf/vldb/ChavdaW97,E9AsPVyCDlMJ,1899,20716,1899_20716
journals/sigmod/Halevy03,706PCMwA_E4J,1904,38856,1904_38856
conf/vldb/HuangJR97,nBHS2BTx-GkJ,1905,3927,1905_3927
conf/vldb/PellenkoftLK97,793XPMTdcBEJ,1907,58936,1907_58936
conf/vldb/ChakrabartiDAR97,QyBDbs7EpmsJ,1909,16865,1909_16865
conf/vldb/HaasKWY97,U09WdB3GIK4J,1913,12014,1913_12014
journals/sigmod/Hainaut03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959087%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1916,27772,1916_27772
journals/sigmod/AilamakiH03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D945725%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1917,13581,1917_13581
journals/sigmod/JukicNV03,eR43Urfx-hcJ,1924,48802,1924_48802
conf/vldb/Bayer95,W3l3pQ62_YMJ,1926,51699,1926_51699
conf/vldb/Madnick95,CVQyvLe8w38J,1928,60166,1928_60166
conf/vldb/KornackerB95,IN_sibgHb9MJ,1932,54559,1932_54559
conf/vldb/YanG95,lr_Kq9SZLY8J,1933,56023,1933_56023
conf/vldb/YanG95,baVAtfo4WCoJ,1933,59805,1933_59805
conf/vldb/GravanoG95,zbJYyUhl2cIJ,1936,10612,1936_10612
conf/vldb/GravanoG95,4HVB6aRvsk8J,1936,62615,1936_62615
